sample_id,sample_name,step,metric,value,dataset,project,source_file,step_label
GFB-61835,clibKH16031xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,9208,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,reads_in_consensus,2437095,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,reads_in_singletons,1234301,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,umis_total,2131720,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,umis_consensus,897419,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61835,clibKH16031xpositive,02_umi_consensus,umis_singleton,1234301,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_in,3452651,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_lost_no_anchor,84544,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,9059,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_in_consensus,2132402,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,reads_in_singletons,1226646,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,umis_total,2040651,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,umis_consensus,814005,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61836,clibKH16331xpositive,02_umi_consensus,umis_singleton,1226646,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_in,5779482,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_lost_no_anchor,114425,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,13815,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_in_consensus,4212716,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,reads_in_singletons,1438526,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,umis_total,2872677,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,umis_consensus,1434151,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61826,clibKH1603xpositive,02_umi_consensus,umis_singleton,1438526,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_in,6382047,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_lost_no_anchor,204277,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,15566,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_in_consensus,5443744,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,reads_in_singletons,718460,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,umis_total,2195636,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,umis_consensus,1477176,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61834,clibKH15931xpositive,02_umi_consensus,umis_singleton,718460,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_in,8251242,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_lost_no_anchor,257251,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,21074,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_in_consensus,7217853,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,reads_in_singletons,755064,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,umis_total,2568555,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,umis_consensus,1813491,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61833,clibKH15831xpositive,02_umi_consensus,umis_singleton,755064,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_in,10332620,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_lost_no_anchor,201463,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_lost_anchor_wrong_pos,31439,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_in_consensus,8579230,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,reads_in_singletons,1520488,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,umis_total,3989015,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,umis_consensus,2468527,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61831,clibMAGE-A331xpositive,02_umi_consensus,umis_singleton,1520488,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_in,11389295,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_lost_no_anchor,497327,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,31971,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_in_consensus,8751025,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,reads_in_singletons,2108972,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,umis_total,4800389,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,umis_consensus,2691417,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61817,clibKH1642xnegative,02_umi_consensus,umis_singleton,2108972,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_in,24620388,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_lost_no_anchor,749310,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,61885,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_in_consensus,21876055,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,reads_in_singletons,1933138,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,umis_total,6890939,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,umis_consensus,4957801,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61815,clibKH1602xnegative,02_umi_consensus,umis_singleton,1933138,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_in,26987943,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_lost_no_anchor,527738,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,75164,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_in_consensus,24372510,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,reads_in_singletons,2012531,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,umis_total,7341905,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,umis_consensus,5329374,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61812,clibTitin2xnegative,02_umi_consensus,umis_singleton,2012531,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_in,29684898,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_lost_no_anchor,921069,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,78411,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_in_consensus,27004649,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,reads_in_singletons,1680769,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,umis_total,7063834,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,umis_consensus,5383065,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61816,clibKH1632xnegative,02_umi_consensus,umis_singleton,1680769,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_in,31331769,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_lost_no_anchor,1011952,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,85464,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_in_consensus,28351678,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,reads_in_singletons,1882675,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,umis_total,7641573,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,umis_consensus,5758898,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61813,clibKH1582xnegative,02_umi_consensus,umis_singleton,1882675,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_in,36523993,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_lost_too_short,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_lost_no_anchor,1193082,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_lost_anchor_wrong_pos,191961,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_lost_empty_insert,0,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_in_consensus,33245563,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,reads_in_singletons,1893387,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,umis_total,8328084,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,umis_consensus,6434697,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
GFB-61811,clibMAGE-A32xnegative,02_umi_consensus,umis_singleton,1893387,TCRA3,P3408_LUCA-TCRA3,data/P3408_LUCA-TCRA3/02_umi/14_05_2026_FULLRUN/per_sample_metrics.tsv,02 UMI consensus
